id,customer_id,product_id,start_date,end_date,amount_invested,active
274004,383952,100463,2024-03-19,2024-06-27,80988.45,False
214509,364524,163225,2020-09-26,2022-12-29,54672.77,False
269695,381289,104070,2023-02-26,2023-03-02,2747.77,False
221949,368741,111472,2023-01-13,2023-07-19,64835.46,False
261498,319056,122755,2023-12-17,2024-02-22,26631.83,True
243500,346032,152411,2022-11-01,2023-07-01,63959.99,True
200220,352071,135836,2020-02-29,,21704.53,False
263720,307632,172058,2021-11-19,2024-04-04,6288.32,True
295501,368618,146147,2023-09-01,2024-04-02,55971.73,False
229784,304249,141045,2020-11-12,,45360.79,False
290006,340449,108499,2022-01-30,2022-09-21,54676.22,False
226249,387233,121404,2022-11-07,,67322.27,True
297853,382229,186930,2023-12-21,,15858.59,False
253875,328059,185632,2020-07-25,,5882.28,True
286362,399387,106981,2020-10-07,2024-07-02,59971.29,True
257765,371064,110926,2023-08-15,2023-09-28,61439.2,False
288195,307066,103934,2023-12-18,2024-06-22,48192.55,True
208577,395223,158627,2020-05-19,,8773.31,False
249566,380702,114335,2023-03-15,,63426.75,False
252187,377730,106251,2020-12-16,,61530.67,False
269643,394382,106752,2022-01-16,,76565.34,True
239092,364046,112456,2020-01-17,2022-06-26,47979.12,True
222368,391357,124065,2020-02-11,,99833.85,False
222722,335164,128856,2021-06-10,2024-06-13,66589.32,False
214599,339244,134767,2021-12-08,,8188.26,True
251387,356963,179120,2023-11-09,,39391.42,False
238734,367181,138419,2022-01-15,2022-07-17,40924.47,False
259073,347007,103606,2021-09-03,2022-08-07,51933.47,False
299740,391364,175763,2023-12-17,2024-02-22,79072.62,False
201988,377611,149166,2024-04-02,,36491.59,True
238562,354764,170978,2020-01-07,,48752.12,True
234051,313749,166574,2024-04-14,2024-05-11,2378.71,False
216239,320046,132056,2021-08-19,2022-01-24,93012.94,False
225968,333435,106575,2023-07-02,,66525.09,True
222818,368323,140283,2020-05-02,2022-06-29,56812.59,True
273541,347154,146649,2022-06-16,,90326.27,True
214632,375761,163310,2020-02-09,,73679.12,False
268750,380682,196581,2021-09-21,,73731.33,True
299911,398418,166209,2020-06-14,2021-11-30,60327.22,False
298830,354817,177071,2020-07-08,2024-03-09,37114.99,True
234190,344304,182809,2020-06-30,,18598.08,True
288575,306370,184827,2020-05-21,2021-03-19,92784.5,False
271724,395974,158942,2024-04-26,2024-05-10,88925.19,True
271189,326352,139087,2021-07-10,,58416.96,True
255670,367191,131752,2022-01-23,2023-09-09,45371.98,True
258589,384511,111317,2023-12-15,,87725.89,True
299405,363760,177393,2021-04-28,2021-09-14,80813.58,True
272482,326586,154983,2021-02-04,2023-03-08,63000.01,True
286560,341813,103181,2023-02-28,,81217.51,False
242785,350023,138748,2021-07-06,,25577.25,True
205493,310509,122067,2023-02-19,2023-10-12,80005.77,False
274063,315668,112399,2021-02-09,2023-07-17,93577.88,True
266997,398584,196417,2023-12-10,,61616.01,False
247197,387289,183628,2021-05-10,2023-09-12,10654.97,False
290399,312011,120777,2023-08-29,,93521.69,False
212819,344918,140976,2021-03-24,2023-05-26,5527.38,True
296829,313905,175362,2023-10-21,,66396.76,True
279177,333871,133319,2024-02-03,2024-03-22,94151.76,False
239636,306161,191645,2020-11-21,2022-02-15,64625.12,False
294978,393771,148789,2020-03-28,,1878.53,True
271531,370090,143649,2021-03-20,,97663.26,True
291696,335888,155605,2022-09-17,2024-05-12,81431.41,False
201295,302051,147139,2021-08-24,2021-09-23,24622.46,False
254156,381042,127101,2020-09-11,,25031.71,False
238411,316432,164444,2020-05-10,2022-01-21,16773.75,False
257683,396896,144162,2024-04-27,2024-04-29,40442.77,False
262075,370953,102162,2022-08-19,2024-02-11,53229.09,True
215418,373545,157008,2021-09-19,,26522.36,False
200670,378202,132093,2020-01-01,,73478.83,False
294782,383766,158859,2024-01-24,,86377.12,False
236728,375100,100507,2021-08-01,,93414.6,True
209740,312726,175455,2022-08-18,2023-02-11,34081.19,False
221839,357195,191161,2022-02-10,2024-03-25,57333.25,True
243562,378902,121966,2021-11-04,2023-12-19,78065.43,False
227698,373426,126837,2020-07-14,,61816.46,False
252526,346757,126068,2023-11-04,,35401.87,True
216608,301588,150569,2022-04-21,2023-03-01,2327.22,True
239413,377980,189534,2021-02-12,2021-12-03,48919.11,False
233909,326690,113088,2023-07-20,,79022.13,False
293892,399796,170353,2023-12-21,2024-02-15,92682.37,False
217622,394106,168416,2020-11-08,2022-09-27,16624.79,True
253075,364381,166101,2020-03-05,2022-10-16,79980.12,False
299818,375313,174759,2021-12-05,,19515.31,True
269040,353743,162232,2024-01-14,2024-06-24,91185.94,False
231939,355097,170493,2024-03-22,2024-05-12,85920.55,False
270289,392771,166174,2022-12-21,,37715.5,False
289919,386964,116614,2024-03-25,2024-04-09,92067.08,True
223695,351362,125214,2020-05-14,,15802.48,False
285827,329600,175069,2023-10-11,2024-05-22,2002.93,True
225824,304393,137012,2021-02-08,,72332.93,True
287455,311739,116530,2021-06-25,2022-04-23,92886.94,False
260385,312330,131139,2023-03-24,2024-02-09,21237.26,False
216186,355340,100658,2022-10-18,,61977.11,False
243337,324075,179994,2023-12-22,,54363.03,False
267974,399261,144578,2022-08-09,2022-10-25,10218.62,False
260089,334244,145389,2021-07-27,,85336.42,False
212431,367178,184006,2020-12-16,,70388.33,True
234706,330503,177129,2021-12-30,2023-11-23,28157.13,False
265049,372752,196274,2023-11-10,2024-06-02,83821.88,True
266796,387148,125917,2022-09-23,2023-12-26,91854.21,False
224533,349346,159511,2020-12-05,2021-12-02,48958.81,False
223572,325207,187729,2021-04-23,2023-11-16,83131.15,True
215820,301148,164141,2021-11-07,,81811.57,False
224583,357725,101114,2023-12-14,,68497.91,False
298096,378012,118516,2022-08-17,,50528.95,False
225379,318467,187109,2023-03-12,2024-03-05,71671.04,True
239897,338089,125333,2022-08-16,2022-12-26,81311.14,True
230786,398961,107681,2020-01-13,,11014.4,True
292740,387459,167070,2024-06-25,,65461.13,True
257943,323811,132794,2022-01-21,,41293.49,True
238603,352503,105520,2023-03-02,,35961.05,False
282582,373003,139158,2023-08-01,,11081.52,False
263197,317458,145413,2023-09-27,,25913.22,True
217096,368471,131164,2020-09-16,2021-05-11,16834.36,True
217221,330343,174861,2022-05-01,,85663.01,True
244407,381212,187114,2020-08-15,2022-06-18,11121.34,True
274171,380926,106076,2021-04-09,,48819.66,True
298737,377354,130781,2020-09-26,2022-07-21,46874.06,False
222638,330815,176199,2020-06-26,2022-03-25,17285.03,True
262612,362613,105398,2023-09-07,,84010.89,True
243903,350762,176617,2022-07-06,2023-02-24,26583.87,False
204541,324724,152853,2021-04-14,,44464.73,True
214069,306011,103091,2021-01-08,2021-03-18,39988.69,True
287015,394168,198746,2020-07-19,2020-08-27,27394.87,True
203903,399087,150061,2020-01-01,,22456.03,True
203529,346486,147861,2022-07-10,,7405.9,True
207041,356181,176362,2020-09-15,2020-09-26,9672.23,True
244952,357713,132764,2020-05-16,2024-04-21,98620.57,True
284329,372121,169505,2024-01-11,,56897.05,True
251515,346321,139807,2023-08-10,,22375.82,False
283150,337124,145212,2023-01-11,2024-04-12,57019.23,True
254328,336054,153540,2020-10-16,2023-07-11,40913.08,False
249865,362166,129684,2023-03-16,2023-05-29,80186.92,True
291703,309004,114731,2020-08-17,2021-11-17,23179.38,True
229536,356768,131493,2022-03-14,2022-04-20,50022.37,True
230668,374129,170946,2020-12-25,,58548.6,False
221754,307654,187745,2023-08-02,,2069.57,True
280072,359325,147412,2020-09-12,,16302.02,True
294316,399941,113589,2024-05-20,,29729.53,True
259577,334733,101229,2023-08-04,2024-01-29,32824.22,True
279328,312784,119871,2020-01-01,2022-08-11,34551.89,False
297750,351579,169783,2021-09-03,2022-02-14,24231.96,True
250573,328901,193376,2023-01-14,2024-03-18,97863.2,False
291834,348342,152715,2024-05-06,,89444.42,True
220265,397339,112910,2021-01-25,,22019.31,False
262745,303622,146173,2024-02-10,2024-03-26,53150.3,False
219519,307644,174897,2023-09-06,,35081.66,True
285190,348910,156476,2020-06-18,2022-08-08,6699.09,True
217916,324623,128534,2022-11-11,,90995.91,False
281711,322450,186175,2021-10-19,,39168.15,False
211017,326250,126349,2023-07-21,,50694.33,False
270991,353969,113301,2021-09-07,,69881.02,False
284382,375508,148220,2022-03-23,2024-02-22,95565.06,False
295601,382107,184466,2024-01-05,,80674.83,False
221493,343532,116108,2022-05-29,2023-04-21,36671.31,True
270407,300438,191008,2021-03-31,2022-10-14,38421.33,True
277410,373426,188905,2022-09-11,2023-11-14,62545.3,True
215854,374157,110798,2020-07-11,,2804.91,False
209252,344338,172318,2020-08-01,,92385.54,False
288326,300314,150015,2022-02-20,2023-04-28,85748.95,True
256074,367909,150509,2020-02-10,2022-12-23,15020.68,True
205473,315667,173005,2020-06-11,2020-11-05,4642.68,True
225597,307171,189369,2021-07-24,2022-12-22,60331.94,False
273929,379360,159819,2022-01-15,2022-10-17,11483.69,True
220018,370378,101488,2024-05-24,2024-06-25,64060.3,True
207901,348811,162891,2020-11-25,,98557.39,False
259450,331020,148194,2022-05-31,,3545.87,False
242490,363504,154525,2020-11-09,,86217.19,False
279273,311814,120729,2020-03-16,2023-09-19,53558.29,True
211485,368287,171652,2022-04-05,2023-04-16,48764.16,True
227602,323385,103130,2023-01-05,2024-01-15,39473.24,False
287269,366577,195932,2020-04-04,,95093.39,False
237485,316745,152867,2024-07-03,,69783.95,True
217489,361315,194394,2022-03-11,,5636.03,True
267987,348766,179748,2021-11-21,2022-12-06,79832.7,False
209311,325484,150894,2020-11-17,,24999.55,False
204830,301660,102462,2020-11-18,,20254.48,False
212237,387520,135710,2024-03-22,,77408.75,True
200023,394708,170999,2024-05-23,2024-05-24,58047.0,True
292039,390045,118260,2021-01-08,,92528.25,False
294518,347025,188484,2021-03-19,,2763.44,False
227327,320733,179506,2022-12-10,2024-01-06,92341.55,False
240158,360260,106561,2024-03-20,2024-04-30,31617.33,False
292077,374393,131163,2020-08-18,,79502.82,False
266922,391930,108361,2022-03-29,2023-05-16,51133.72,False
200967,301199,164980,2024-05-13,,77539.4,True
255586,355265,166447,2023-08-18,2023-12-20,60689.77,False
299511,389870,126213,2021-01-10,,51168.61,True
292433,327840,176489,2020-04-14,2021-06-13,18257.75,True
247887,381913,152478,2021-03-11,,42167.19,True
261166,352544,166587,2024-04-03,,31216.76,False
272449,348017,183422,2023-09-19,2024-05-01,30459.56,False
239629,318458,101590,2023-08-13,2024-01-15,81259.37,True
280330,326558,182591,2020-06-18,,10119.46,True
282307,308596,179149,2023-07-14,,33740.16,False
292179,326931,122627,2021-09-11,,96161.45,True
225169,350261,185945,2023-01-18,2024-03-04,45210.2,True
213633,308174,118982,2020-07-11,2020-09-23,59266.87,True
240914,305324,195735,2023-05-04,2024-01-06,95274.06,True
259362,313589,111362,2022-07-09,,8428.89,False
272594,395511,107947,2022-10-27,2024-01-19,12941.49,True
221122,335849,196988,2022-10-14,,1228.32,True
225148,368337,154618,2022-07-18,2023-10-17,66511.66,True
271082,358114,163221,2021-04-07,2023-06-11,2326.03,False
256644,394481,148562,2023-04-10,2024-05-22,11786.87,True
245272,311441,103003,2023-08-21,,22907.42,True
226745,374073,135460,2023-04-22,,25480.43,False
201520,316505,101602,2020-07-12,2022-07-17,48164.15,True
282495,331225,194158,2021-03-12,2022-05-18,15790.06,False
230130,378939,101072,2022-12-14,2024-05-26,44119.06,True
275646,365307,168895,2020-07-21,,92319.43,True
255146,384600,174726,2020-07-19,2020-10-27,97907.95,True
298328,378345,143736,2021-06-20,,41734.35,True
251863,346339,193981,2021-12-31,2022-07-16,2704.99,True
218452,377794,174897,2022-04-10,,51488.96,False
217630,309745,128814,2021-09-10,,94494.66,False
226440,357441,117377,2023-12-28,2024-02-26,91015.5,False
281273,392117,195620,2023-12-17,2024-05-07,32043.98,True
292865,321348,158546,2022-04-09,,75032.98,True
237237,338139,195261,2021-07-22,,42315.63,False
278745,363699,183441,2024-03-31,2024-06-09,37259.55,True
209610,311517,183909,2023-04-20,2024-05-28,23336.28,True
264785,342913,189762,2020-02-07,2020-11-11,19923.54,True
226913,376151,145173,2023-08-01,,27756.82,True
284386,354595,164804,2023-01-20,2023-10-04,27167.72,False
235096,310488,134235,2020-05-05,,69731.89,True
205015,301235,118507,2021-07-18,2024-07-01,1658.6,True
218700,392755,138359,2024-06-05,2024-06-19,95666.81,True
259148,312354,129519,2023-09-19,2023-10-14,62594.03,True
298096,370314,109743,2021-07-14,,53347.0,False
266072,351938,157845,2024-05-19,2024-06-28,58026.17,False
285553,356919,104287,2020-12-04,2024-04-03,15666.53,True
295329,336787,198716,2022-10-19,,64014.31,False
283441,308310,133651,2022-11-18,,42790.34,False
251946,357802,110760,2023-09-17,2024-06-07,33531.95,True
253592,373803,107401,2023-01-03,,37310.25,True
266121,323057,112962,2024-04-08,,81605.33,False
260647,378116,139431,2021-05-15,,88201.01,True
222554,398834,100140,2023-07-09,2024-06-30,25674.07,True
247940,384821,143208,2022-09-23,,98580.49,False
208581,335230,162225,2024-02-25,,94632.99,True
276576,343090,156699,2022-05-17,2023-10-08,69104.82,True
215608,366762,134927,2022-08-16,2022-10-11,41288.54,True
254040,378475,188657,2021-02-10,2022-10-16,35678.66,False
254416,372439,167275,2023-09-10,2024-02-13,57199.24,True
296239,317925,101078,2020-11-24,,99129.35,True
276340,384860,124720,2023-10-15,2024-04-16,53002.56,True
274160,344416,181637,2023-05-16,,59395.05,False
285866,369673,149311,2022-10-25,,24836.37,True
248506,356789,188449,2023-08-26,2024-03-31,14258.06,True
297002,331914,170870,2021-06-12,2023-11-20,85941.98,False
251391,360286,114505,2024-05-31,2024-06-29,11270.95,True
202070,305681,198211,2020-11-15,2021-02-27,61528.89,True
260160,300313,141241,2024-04-10,2024-06-27,59388.39,False
243973,309874,109065,2020-06-30,,54801.97,False
215444,315454,113586,2023-04-10,2024-06-15,36777.3,True
247663,391661,162128,2024-04-06,2024-04-24,28366.65,False
207249,312713,106849,2020-08-23,2022-06-20,40831.17,False
292547,382666,180826,2021-10-04,2023-06-24,8272.76,False
250964,346922,183979,2023-08-21,,23965.67,False
217087,363476,146538,2021-09-01,,44453.09,True
272862,394953,118471,2021-07-30,2023-09-20,73117.61,True
225628,319960,140911,2024-05-11,2024-06-24,64162.37,False
292045,345571,101644,2024-02-15,2024-02-25,28885.75,True
280017,369724,104877,2020-04-08,,16972.34,False
255172,352959,166902,2024-05-24,2024-06-26,1623.28,True
263977,347497,133806,2021-01-10,,8078.78,False
279108,361877,174740,2022-01-12,2022-03-10,19956.58,True
276649,333329,121985,2023-12-31,2024-01-06,59154.69,True
260577,342424,133092,2020-05-12,2022-03-18,46157.04,True
218952,357528,194889,2023-11-08,2024-03-11,94803.86,False
285903,345845,125436,2022-05-08,,58807.09,False
200974,361523,100525,2021-08-24,,99323.55,False
236477,398672,198528,2024-06-07,,12575.54,True
207863,303030,102211,2020-10-04,,1210.79,True
209169,327083,130304,2021-04-18,,85293.09,False
221518,376723,181174,2023-06-03,,54570.49,False
211298,329685,149308,2024-05-10,,25599.07,False
236615,343827,196402,2020-02-29,,18461.52,False
268415,368797,195478,2022-11-30,,78106.76,False
257331,368111,155342,2021-01-12,2021-05-02,47525.26,False
299253,350435,123363,2020-03-08,2021-05-16,77296.62,False
260983,393339,119315,2024-05-23,,14028.04,False
213145,369891,122120,2022-11-16,,22151.26,True
297649,353169,145440,2023-01-02,,72742.04,True
254537,319720,149542,2020-10-15,2021-02-18,94211.76,False
208628,310158,123668,2020-09-13,2021-10-23,83023.01,False
259103,339630,106787,2020-02-12,,93623.88,False
216612,341598,189142,2021-04-26,,17247.0,True
216712,346468,181277,2024-03-20,,14910.1,False
208843,351520,185032,2023-03-23,2024-06-03,67222.01,True
252944,396185,166070,2021-03-30,2024-06-21,28484.39,True
294419,390217,187863,2023-06-20,2023-06-22,36580.59,True
262303,309978,195210,2020-04-16,,80131.2,False
207537,340245,156578,2021-05-11,2023-07-10,11528.78,True
219424,321757,184716,2023-01-16,,42570.31,False
252764,339623,139496,2022-11-02,2023-04-03,23775.63,True
227321,325336,119607,2020-08-03,,81318.66,False
260651,356498,186797,2024-06-12,2024-07-01,52513.82,False
239991,336949,130321,2023-11-15,2024-05-06,68781.69,False
288789,357269,188858,2023-06-04,2024-03-27,25160.45,False
231779,337693,136190,2020-10-12,2022-01-09,33796.12,False
260097,302081,183437,2023-11-12,2024-06-05,42991.24,False
208516,310820,161967,2024-06-23,2024-06-23,58318.53,True
230234,393120,140201,2021-11-25,,99204.63,True
233092,364988,141206,2021-06-03,,21556.39,False
246015,319234,117482,2022-02-24,,52351.1,False
230312,350537,167547,2021-10-25,,58562.95,False
246945,376360,113769,2021-02-25,2022-03-28,79105.5,True
217477,348902,110373,2022-12-27,,41326.64,True
287326,318472,100660,2022-06-23,,64324.97,False
286746,336808,183140,2022-04-11,,24520.48,True
269638,388119,167986,2022-03-23,2024-05-30,20947.78,False
234082,354874,129370,2021-07-21,2022-08-17,43120.52,False
299791,328196,141471,2020-04-09,,9042.31,True
255082,325606,179350,2021-10-26,,12737.44,True
219894,380058,158669,2022-06-17,2022-11-13,10616.59,False
261232,366808,144193,2022-09-11,2022-11-27,21394.3,True
233727,345656,195931,2020-01-17,,79843.98,True
296905,360895,181461,2020-01-30,,80055.4,True
254113,374802,169938,2023-05-03,2023-06-24,12602.2,False
202990,322490,103740,2021-04-08,,35931.34,True
223003,317721,176612,2024-04-02,,13458.75,True
200760,337036,153042,2021-11-29,,77031.4,True
285104,340633,171197,2021-11-17,,67926.84,False
252517,357239,168253,2020-01-03,,21530.47,True
